tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2011-440,s Hertogenbosch,32,1,2011-06-12,1,103582,0.0,1,Michael Berrer,0,193.0,GER,30.9,104597,1.0,1,Nicolas Almagro,1,183.0,ESP,25.8,3-6 7-6(5) 6-4,3,R32,98.0,7.0,2.0,88.0,56.0,45.0,23.0,15.0,2.0,3.0,15.0,4.0,87.0,48.0,41.0,27.0,16.0,3.0,4.0,75.0,635.0,15.0,1875.0,NED,2011,0,0,0,1,0,3.0,33,32
2011-440,s Hertogenbosch,32,1,2011-06-12,2,105053,0.0,1,Santiago Giraldo,1,188.0,COL,23.5,103188,0.0,1,Michael Russell,1,173.0,USA,33.1,7-6(4) 6-3,3,R32,91.0,0.0,1.0,67.0,44.0,33.0,14.0,11.0,1.0,2.0,5.0,1.0,70.0,45.0,31.0,11.0,10.0,2.0,4.0,63.0,790.0,91.0,573.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,3,104098,0.0,1,Dmitry Tursunov,1,185.0,RUS,28.5,103470,0.0,1,Robert Kendrick,1,190.0,USA,31.5,6-2 7-6(3),3,R32,70.0,6.0,3.0,57.0,35.0,30.0,11.0,10.0,0.0,1.0,7.0,3.0,59.0,34.0,21.0,14.0,10.0,3.0,6.0,70.0,684.0,95.0,556.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,4,103917,0.0,1,Nicolas Mahut,1,191.0,FRA,29.3,105173,6.0,1,Adrian Mannarino,0,180.0,FRA,22.9,7-6(2) 6-3,3,R32,81.0,6.0,3.0,61.0,39.0,26.0,12.0,10.0,0.0,2.0,1.0,5.0,65.0,39.0,26.0,11.0,11.0,1.0,5.0,99.0,539.0,53.0,923.0,NED,2011,0,0,0,1,0,3.0,33,27
2011-440,s Hertogenbosch,32,1,2011-06-12,5,103598,3.0,1,Xavier Malisse,1,185.0,BEL,30.8,104268,0.0,0,Alejandro Falla,0,185.0,COL,27.5,6-3 6-1,3,R32,56.0,3.0,0.0,42.0,28.0,19.0,9.0,8.0,0.0,1.0,0.0,2.0,47.0,25.0,13.0,8.0,8.0,6.0,11.0,41.0,1035.0,86.0,610.0,NED,2011,0,0,0,1,0,3.0,30,33
2011-440,s Hertogenbosch,32,1,2011-06-12,6,104619,0.0,0,Jesse Huta Galung,1,188.0,NED,25.6,104714,0.0,1,Julian Reister,1,188.0,GER,25.1,6-2 3-6 7-5,3,R32,126.0,4.0,4.0,90.0,48.0,35.0,23.0,14.0,5.0,7.0,4.0,2.0,97.0,68.0,47.0,12.0,15.0,3.0,7.0,116.0,474.0,135.0,417.0,NED,2011,1,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,7,103835,0.0,1,Filippo Volandri,1,183.0,ITA,29.7,103672,0.0,1,Ricardo Mello,0,175.0,BRA,30.4,6-4 7-6(5),3,R32,93.0,4.0,3.0,68.0,49.0,34.0,11.0,11.0,2.0,4.0,4.0,2.0,95.0,59.0,33.0,21.0,11.0,6.0,9.0,84.0,615.0,90.0,574.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,8,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,28.1,104871,7.0,1,Jeremy Chardy,1,188.0,FRA,24.3,3-6 6-4 7-6(7),3,R32,145.0,3.0,3.0,115.0,90.0,60.0,10.0,16.0,6.0,9.0,9.0,4.0,117.0,62.0,40.0,32.0,15.0,9.0,11.0,80.0,624.0,52.0,930.0,NED,2011,0,0,0,1,0,3.0,33,26
2011-440,s Hertogenbosch,32,1,2011-06-12,9,105894,0.0,0,Javier Marti,1,186.85527311242245,ESP,19.4,104593,8.0,1,Daniel Gimeno Traver,1,185.0,ESP,25.8,6-3 7-6(4),3,R32,89.0,0.0,1.0,70.0,49.0,38.0,12.0,11.0,2.0,3.0,8.0,2.0,70.0,40.0,31.0,13.0,10.0,3.0,5.0,234.0,210.0,56.0,874.0,NED,2011,0,0,0,1,0,3.0,33,25
2011-440,s Hertogenbosch,32,1,2011-06-12,10,104559,0.0,1,Teymuraz Gabashvili,1,185.0,RUS,26.0,104505,0.0,0,Konstantin Kravchuk,1,190.0,RUS,26.2,6-4 1-6 6-4,3,R32,121.0,1.0,3.0,73.0,48.0,35.0,11.0,13.0,1.0,4.0,9.0,4.0,90.0,56.0,40.0,17.0,14.0,6.0,9.0,142.0,405.0,156.0,362.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,11,104890,0.0,1,Andreas Haider Maurer,1,190.0,AUT,24.2,104882,0.0,1,Blaz Kavcic,1,188.0,SLO,24.2,6-4 6-7(3) 6-4,3,R32,126.0,9.0,4.0,88.0,52.0,48.0,20.0,16.0,0.0,0.0,6.0,7.0,99.0,61.0,47.0,22.0,16.0,4.0,6.0,83.0,619.0,72.0,642.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,12,104471,4.0,1,Ivan Dodig,1,183.0,CRO,26.4,103812,0.0,1,Victor Hanescu,1,198.0,ROU,29.8,6-4 7-5,3,R32,98.0,10.0,1.0,85.0,62.0,44.0,13.0,11.0,7.0,7.0,2.0,2.0,66.0,40.0,30.0,14.0,11.0,3.0,5.0,42.0,1029.0,62.0,805.0,NED,2011,0,0,0,1,0,3.0,29,33
2011-440,s Hertogenbosch,32,1,2011-06-12,13,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,29.8,104216,0.0,1,Maximo Gonzalez,1,173.0,ARG,27.8,7-5 6-1,3,R32,70.0,1.0,0.0,55.0,44.0,28.0,8.0,10.0,2.0,4.0,2.0,3.0,58.0,44.0,21.0,5.0,9.0,3.0,8.0,50.0,936.0,76.0,634.0,NED,2011,0,0,0,1,0,3.0,28,33
2011-440,s Hertogenbosch,32,1,2011-06-12,14,103823,0.0,1,Denis Gremelmayr,0,183.0,GER,29.8,104106,0.0,0,Ludovic Walter,1,186.07481751824818,FRA,28.4,6-3 7-6(5),3,R32,72.0,8.0,1.0,63.0,39.0,34.0,16.0,11.0,2.0,2.0,11.0,2.0,54.0,37.0,33.0,10.0,10.0,0.0,1.0,110.0,485.0,287.0,165.0,NED,2011,0,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,15,104898,0.0,1,Robin Haase,1,191.0,NED,24.1,104999,0.0,1,Mischa Zverev,0,190.0,GER,23.8,6-3 6-4,3,R32,67.0,7.0,2.0,57.0,32.0,26.0,14.0,10.0,2.0,3.0,1.0,3.0,64.0,38.0,26.0,12.0,9.0,7.0,10.0,58.0,859.0,103.0,508.0,NED,2011,1,0,0,1,0,3.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,16,104571,2.0,1,Marcos Baghdatis,1,183.0,CYP,25.9,103096,0.0,0,Arnaud Clement,1,173.0,FRA,33.4,7-6(4) 6-3,3,R32,95.0,7.0,1.0,73.0,43.0,36.0,12.0,11.0,4.0,6.0,3.0,4.0,67.0,35.0,28.0,13.0,10.0,5.0,8.0,31.0,1250.0,138.0,409.0,NED,2011,0,0,0,1,0,3.0,31,33
2011-440,s Hertogenbosch,32,1,2011-06-12,17,105053,0.0,1,Santiago Giraldo,1,188.0,COL,23.5,103582,0.0,1,Michael Berrer,0,193.0,GER,30.9,7-6(6) 6-3,3,R16,103.0,1.0,0.0,79.0,60.0,41.0,11.0,11.0,6.0,8.0,2.0,2.0,72.0,40.0,28.0,15.0,10.0,7.0,10.0,63.0,790.0,75.0,635.0,NED,2011,0,0,0,1,0,4.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,18,104098,0.0,1,Dmitry Tursunov,1,185.0,RUS,28.5,103917,0.0,1,Nicolas Mahut,1,191.0,FRA,29.3,7-6(2) 3-6 6-3,3,R16,149.0,11.0,2.0,102.0,59.0,43.0,24.0,15.0,7.0,9.0,12.0,1.0,107.0,63.0,45.0,22.0,15.0,7.0,9.0,70.0,684.0,99.0,539.0,NED,2011,0,0,0,1,0,4.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,19,103598,3.0,1,Xavier Malisse,1,185.0,BEL,30.8,104619,0.0,0,Jesse Huta Galung,1,188.0,NED,25.6,7-6(2) 6-4,3,R16,97.0,7.0,1.0,72.0,41.0,33.0,16.0,11.0,7.0,8.0,11.0,5.0,80.0,42.0,32.0,16.0,11.0,5.0,7.0,41.0,1035.0,116.0,474.0,NED,2011,0,1,0,1,0,4.0,30,33
2011-440,s Hertogenbosch,32,1,2011-06-12,20,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,28.1,103835,0.0,1,Filippo Volandri,1,183.0,ITA,29.7,7-6(2) 6-2,3,R16,84.0,2.0,2.0,59.0,39.0,29.0,14.0,10.0,3.0,4.0,1.0,8.0,74.0,48.0,32.0,11.0,10.0,7.0,10.0,80.0,624.0,84.0,615.0,NED,2011,0,0,0,1,0,4.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,21,104559,0.0,1,Teymuraz Gabashvili,1,185.0,RUS,26.0,105894,0.0,0,Javier Marti,1,186.07481751824818,ESP,19.4,7-6(6) 6-3,3,R16,102.0,1.0,1.0,62.0,39.0,29.0,12.0,11.0,0.0,3.0,4.0,3.0,78.0,45.0,26.0,17.0,10.0,6.0,10.0,142.0,405.0,234.0,210.0,NED,2011,0,0,0,1,0,4.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,22,104471,4.0,1,Ivan Dodig,1,183.0,CRO,26.4,104890,0.0,1,Andreas Haider Maurer,1,190.0,AUT,24.2,6-4 6-3,3,R16,84.0,5.0,2.0,56.0,36.0,26.0,11.0,9.0,2.0,3.0,4.0,3.0,64.0,39.0,24.0,9.0,10.0,2.0,6.0,42.0,1029.0,83.0,619.0,NED,2011,0,0,0,1,0,4.0,29,33
2011-440,s Hertogenbosch,32,1,2011-06-12,23,103823,0.0,1,Denis Gremelmayr,0,183.0,GER,29.8,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,29.8,7-6(3) 2-6 7-6(5),3,R16,140.0,7.0,5.0,129.0,70.0,47.0,28.0,16.0,5.0,11.0,8.0,0.0,107.0,74.0,47.0,18.0,16.0,2.0,6.0,110.0,485.0,50.0,936.0,NED,2011,0,0,0,1,0,4.0,33,28
2011-440,s Hertogenbosch,32,1,2011-06-12,24,104571,2.0,1,Marcos Baghdatis,1,183.0,CYP,25.9,104898,0.0,1,Robin Haase,1,191.0,NED,24.1,7-5 6-4,3,R16,80.0,5.0,4.0,67.0,38.0,33.0,15.0,11.0,3.0,3.0,10.0,3.0,66.0,43.0,33.0,11.0,11.0,0.0,2.0,31.0,1250.0,58.0,859.0,NED,2011,0,1,0,1,0,4.0,31,33
2011-440,s Hertogenbosch,32,1,2011-06-12,25,104098,0.0,1,Dmitry Tursunov,1,185.0,RUS,28.5,105053,0.0,1,Santiago Giraldo,1,188.0,COL,23.5,6-3 4-6 6-4,3,QF,118.0,9.0,2.0,91.0,61.0,47.0,13.0,15.0,2.0,5.0,5.0,1.0,86.0,68.0,46.0,8.0,14.0,3.0,7.0,70.0,684.0,63.0,790.0,NED,2011,0,0,0,1,0,5.0,33,33
2011-440,s Hertogenbosch,32,1,2011-06-12,26,103598,3.0,1,Xavier Malisse,1,185.0,BEL,30.8,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,28.1,6-2 6-4,3,QF,83.0,5.0,3.0,65.0,34.0,28.0,12.0,9.0,10.0,12.0,0.0,3.0,56.0,35.0,18.0,8.0,9.0,1.0,6.0,41.0,1035.0,80.0,624.0,NED,2011,0,0,0,1,0,5.0,30,33
2011-440,s Hertogenbosch,32,1,2011-06-12,27,104471,4.0,1,Ivan Dodig,1,183.0,CRO,26.4,104559,0.0,1,Teymuraz Gabashvili,1,185.0,RUS,26.0,2-6 6-1 6-2,3,QF,118.0,16.0,3.0,79.0,51.0,39.0,12.0,12.0,5.0,7.0,1.0,1.0,87.0,51.0,31.0,18.0,11.0,5.0,9.0,42.0,1029.0,142.0,405.0,NED,2011,0,0,0,1,0,5.0,29,33
2011-440,s Hertogenbosch,32,1,2011-06-12,28,104571,2.0,1,Marcos Baghdatis,1,183.0,CYP,25.9,103823,0.0,1,Denis Gremelmayr,0,183.0,GER,29.8,6-1 6-0,3,QF,47.0,4.0,2.0,35.0,21.0,19.0,7.0,6.0,2.0,2.0,4.0,0.0,45.0,33.0,14.0,2.0,7.0,8.0,14.0,31.0,1250.0,110.0,485.0,NED,2011,0,0,0,1,0,5.0,31,33
2011-440,s Hertogenbosch,32,1,2011-06-12,29,104098,0.0,1,Dmitry Tursunov,1,185.0,RUS,28.5,103598,3.0,1,Xavier Malisse,1,185.0,BEL,30.8,6-3 7-6(1),3,SF,104.0,2.0,8.0,63.0,37.0,25.0,9.0,10.0,0.0,3.0,5.0,2.0,74.0,41.0,30.0,17.0,11.0,3.0,5.0,70.0,684.0,41.0,1035.0,NED,2011,0,0,0,1,0,6.0,33,30
2011-440,s Hertogenbosch,32,1,2011-06-12,30,104471,4.0,1,Ivan Dodig,1,183.0,CRO,26.4,104571,2.0,1,Marcos Baghdatis,1,183.0,CYP,25.9,7-6(4) 6-1,3,SF,89.0,4.0,2.0,67.0,43.0,30.0,15.0,9.0,2.0,3.0,1.0,4.0,62.0,40.0,26.0,10.0,10.0,0.0,4.0,42.0,1029.0,31.0,1250.0,NED,2011,0,0,0,1,0,6.0,29,31
2011-440,s Hertogenbosch,32,1,2011-06-12,31,104098,0.0,1,Dmitry Tursunov,1,185.0,RUS,28.5,104471,4.0,1,Ivan Dodig,1,183.0,CRO,26.4,6-3 6-2,3,F,76.0,2.0,3.0,60.0,41.0,31.0,10.0,9.0,3.0,3.0,7.0,1.0,51.0,33.0,20.0,8.0,8.0,4.0,7.0,70.0,684.0,42.0,1029.0,NED,2011,0,0,0,1,0,7.0,33,29
2011-540,Wimbledon,128,3,2011-06-20,1,104745,1.0,1,Rafael Nadal,0,185.0,ESP,25.0,103188,0.0,1,Michael Russell,1,173.0,USA,33.1,6-4 6-2 6-2,5,R128,118.0,4.0,2.0,70.0,47.0,36.0,13.0,13.0,1.0,3.0,2.0,2.0,82.0,56.0,28.0,13.0,13.0,3.0,10.0,1.0,12070.0,90.0,573.0,GBR,2011,0,0,0,1,0,1.0,32,33
2011-540,Wimbledon,128,3,2011-06-20,2,104976,0.0,1,Ryan Sweeting,1,196.0,USA,23.9,104665,0.0,1,Pablo Andujar,1,180.0,ESP,25.4,3-6 4-6 6-1 7-6(1) 6-1,5,R128,224.0,3.0,8.0,142.0,81.0,56.0,31.0,23.0,10.0,16.0,1.0,8.0,169.0,101.0,62.0,29.0,22.0,10.0,18.0,69.0,726.0,50.0,960.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,3,104180,0.0,0,Gilles Muller,0,193.0,LUX,28.1,103163,0.0,1,Tommy Haas,1,188.0,GER,33.2,7-6(5) 7-6(3) 3-6 6-3,5,R128,162.0,37.0,2.0,131.0,100.0,78.0,19.0,21.0,5.0,7.0,16.0,3.0,135.0,94.0,66.0,31.0,21.0,5.0,7.0,92.0,566.0,895.0,10.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,4,105683,31.0,1,Milos Raonic,1,196.0,CAN,20.4,102967,0.0,0,Marc Gicquel,1,188.0,FRA,34.2,6-3 7-6(3) 6-3,5,R128,96.0,25.0,0.0,87.0,57.0,49.0,21.0,16.0,1.0,1.0,5.0,2.0,86.0,55.0,39.0,18.0,14.0,1.0,3.0,25.0,1354.0,119.0,463.0,GBR,2011,0,0,0,1,0,1.0,2,33
2011-540,Wimbledon,128,3,2011-06-20,5,105223,24.0,1,Juan Martin del Potro,1,198.0,ARG,22.7,104262,0.0,0,Flavio Cipolla,1,173.0,ITA,27.6,6-1 6-4 6-3,5,R128,99.0,14.0,1.0,67.0,46.0,41.0,10.0,13.0,2.0,3.0,1.0,5.0,75.0,49.0,29.0,10.0,13.0,3.0,9.0,21.0,1445.0,112.0,483.0,GBR,2011,0,0,0,1,0,1.0,9,33
2011-540,Wimbledon,128,3,2011-06-20,6,103694,0.0,1,Olivier Rochus,1,168.0,BEL,30.4,104932,0.0,0,Kenny De Schepper,0,203.0,FRA,24.0,6-7(6) 3-6 6-3 6-1 6-4,5,R128,189.0,4.0,7.0,153.0,87.0,65.0,38.0,24.0,4.0,6.0,35.0,14.0,147.0,91.0,77.0,19.0,23.0,9.0,14.0,73.0,643.0,234.0,212.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,7,104534,0.0,0,Dudi Sela,1,175.0,ISR,26.2,104523,0.0,1,Frederico Gil,1,173.0,POR,26.2,6-4 6-1 6-4,5,R128,112.0,4.0,3.0,86.0,54.0,46.0,14.0,14.0,2.0,3.0,0.0,0.0,93.0,63.0,39.0,13.0,13.0,7.0,12.0,84.0,603.0,91.0,571.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,8,104468,15.0,1,Gilles Simon,1,183.0,FRA,26.4,104273,0.0,0,Edouard Roger-Vasselin,1,185.0,FRA,27.5,4-6 6-4 6-3 7-6(3),5,R128,179.0,7.0,1.0,135.0,72.0,54.0,36.0,21.0,7.0,10.0,2.0,4.0,141.0,95.0,65.0,19.0,20.0,13.0,17.0,16.0,1745.0,145.0,393.0,GBR,2011,0,0,0,1,0,1.0,18,33
2011-540,Wimbledon,128,3,2011-06-20,9,103888,10.0,1,Mardy Fish,1,188.0,USA,29.5,104719,0.0,1,Marcel Granollers,1,191.0,ESP,25.1,7-6(3) 7-6(5) 6-4,5,R128,142.0,26.0,1.0,95.0,69.0,58.0,18.0,17.0,0.0,0.0,2.0,1.0,124.0,74.0,59.0,22.0,17.0,2.0,3.0,9.0,2335.0,48.0,977.0,GBR,2011,0,0,0,1,0,1.0,23,33
2011-540,Wimbledon,128,3,2011-06-20,10,104797,0.0,1,Denis Istomin,1,185.0,UZB,24.7,104259,0.0,1,Philipp Kohlschreiber,1,178.0,GER,27.6,4-6 6-3 6-3 6-3,5,R128,145.0,18.0,3.0,107.0,70.0,61.0,18.0,19.0,3.0,4.0,7.0,4.0,121.0,71.0,50.0,26.0,18.0,3.0,7.0,65.0,770.0,39.0,1160.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,11,104898,0.0,1,Robin Haase,1,191.0,NED,24.2,105137,0.0,1,Pere Riba,1,183.0,ESP,23.2,6-4 6-4 6-4,5,R128,90.0,25.0,1.0,86.0,63.0,52.0,12.0,15.0,4.0,5.0,9.0,9.0,101.0,65.0,49.0,10.0,15.0,5.0,9.0,58.0,879.0,71.0,701.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,12,104269,21.0,1,Fernando Verdasco,0,188.0,ESP,27.5,103285,0.0,1,Radek Stepanek,1,185.0,CZE,32.5,2-6 4-6 6-3 7-6(6) 9-7,5,R128,236.0,12.0,8.0,190.0,125.0,95.0,27.0,28.0,12.0,17.0,6.0,4.0,159.0,111.0,87.0,23.0,27.0,1.0,5.0,22.0,1425.0,60.0,873.0,GBR,2011,0,0,0,1,0,1.0,12,33
2011-540,Wimbledon,128,3,2011-06-20,13,103428,25.0,1,Juan Ignacio Chela,1,190.0,ARG,31.8,104594,0.0,0,Marinko Matosevic,1,194.0,AUS,25.8,6-4 6-4 6-7(6) 6-2,5,R128,163.0,3.0,2.0,121.0,66.0,45.0,34.0,20.0,6.0,11.0,7.0,3.0,147.0,97.0,59.0,19.0,20.0,10.0,19.0,20.0,1475.0,150.0,375.0,GBR,2011,0,0,0,1,0,1.0,8,33
2011-540,Wimbledon,128,3,2011-06-20,14,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,28.1,105385,0.0,1,Donald Young,0,183.0,USA,21.9,7-5 4-6 6-3 6-1,5,R128,170.0,7.0,5.0,117.0,93.0,66.0,12.0,19.0,6.0,9.0,10.0,8.0,142.0,86.0,54.0,23.0,19.0,11.0,18.0,72.0,661.0,111.0,485.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,15,103898,0.0,1,Julien Benneteau,1,185.0,FRA,29.4,105074,0.0,0,Ruben Bemelmans,0,183.0,BEL,23.4,6-4 6-2 3-6 4-6 6-1,5,R128,160.0,22.0,4.0,124.0,88.0,72.0,18.0,22.0,4.0,6.0,7.0,5.0,136.0,85.0,64.0,25.0,22.0,8.0,13.0,77.0,633.0,163.0,346.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,16,104607,6.0,1,Tomas Berdych,1,196.0,CZE,25.7,103835,0.0,1,Filippo Volandri,1,183.0,ITA,29.7,6-2 6-2 6-1,5,R128,94.0,12.0,1.0,62.0,33.0,29.0,19.0,12.0,0.0,0.0,1.0,8.0,84.0,47.0,27.0,15.0,11.0,8.0,14.0,7.0,3490.0,81.0,618.0,GBR,2011,0,0,0,1,0,1.0,27,33
2011-540,Wimbledon,128,3,2011-06-20,17,104918,4.0,1,Andy Murray,1,191.0,GBR,24.0,104593,0.0,1,Daniel Gimeno Traver,1,185.0,ESP,25.8,4-6 6-3 6-0 6-0,5,R128,128.0,13.0,1.0,84.0,59.0,53.0,12.0,16.0,2.0,3.0,2.0,2.0,101.0,54.0,30.0,21.0,15.0,8.0,15.0,4.0,6855.0,59.0,874.0,GBR,2011,1,0,0,1,0,1.0,29,33
2011-540,Wimbledon,128,3,2011-06-20,18,104735,0.0,1,Tobias Kamke,1,180.0,GER,25.0,104882,0.0,1,Blaz Kavcic,1,188.0,SLO,24.2,6-3 7-6(4) 5-7 6-1,5,R128,172.0,5.0,7.0,153.0,93.0,67.0,26.0,21.0,8.0,13.0,2.0,12.0,118.0,66.0,43.0,21.0,19.0,5.0,12.0,83.0,603.0,74.0,642.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,19,104660,0.0,1,Sergiy Stakhovsky,1,193.0,UKR,25.4,105638,0.0,0,Daniel Cox,1,170.0,GBR,20.7,6-2 6-4 6-4,5,R128,95.0,6.0,2.0,74.0,45.0,36.0,21.0,14.0,0.0,0.0,2.0,3.0,81.0,49.0,30.0,20.0,14.0,10.0,14.0,46.0,995.0,273.0,176.0,GBR,2011,0,1,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,20,103344,0.0,1,Ivan Ljubicic,1,193.0,CRO,32.2,105227,27.0,1,Marin Cilic,1,198.0,CRO,22.7,7-6(2) 3-6 6-3 6-4,5,R128,165.0,21.0,2.0,122.0,69.0,56.0,28.0,20.0,9.0,12.0,9.0,3.0,109.0,61.0,45.0,28.0,20.0,2.0,6.0,33.0,1210.0,26.0,1345.0,GBR,2011,0,0,0,1,0,1.0,33,6
2011-540,Wimbledon,128,3,2011-06-20,21,104755,17.0,1,Richard Gasquet,1,183.0,FRA,25.0,105053,0.0,1,Santiago Giraldo,1,188.0,COL,23.5,7-5 6-3 7-6(3),5,R128,123.0,13.0,3.0,108.0,73.0,48.0,19.0,17.0,8.0,12.0,9.0,1.0,100.0,72.0,41.0,14.0,16.0,6.0,12.0,13.0,1925.0,64.0,790.0,GBR,2011,0,0,0,1,0,1.0,16,33
2011-540,Wimbledon,128,3,2011-06-20,22,103857,0.0,1,Igor Kunitsyn,1,180.0,RUS,29.7,104997,0.0,0,Igor Sijsling,1,191.0,NED,23.8,6-3 6-4 6-2,5,R128,98.0,4.0,1.0,88.0,55.0,47.0,15.0,14.0,3.0,3.0,16.0,3.0,75.0,47.0,37.0,9.0,13.0,5.0,9.0,66.0,746.0,188.0,288.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,23,104620,0.0,0,Simone Bolelli,1,183.0,ITA,25.6,104770,0.0,0,Martin Fischer,1,180.0,AUT,24.9,7-5 6-4 6-4,5,R128,138.0,7.0,2.0,97.0,63.0,47.0,19.0,16.0,7.0,9.0,2.0,1.0,103.0,72.0,43.0,15.0,16.0,3.0,8.0,116.0,470.0,151.0,372.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,24,104527,14.0,1,Stan Wawrinka,1,183.0,SUI,26.2,103808,0.0,1,Potito Starace,1,188.0,ITA,29.9,6-3 6-4 6-4,5,R128,102.0,11.0,1.0,78.0,47.0,40.0,21.0,15.0,0.0,0.0,1.0,2.0,106.0,73.0,47.0,14.0,14.0,13.0,16.0,14.0,1900.0,49.0,960.0,GBR,2011,0,0,0,1,0,1.0,19,33
2011-540,Wimbledon,128,3,2011-06-20,25,104792,9.0,1,Gael Monfils,1,193.0,FRA,24.7,104897,0.0,1,Matthias Bachinger,1,188.0,GER,24.2,6-4 7-6(3) 6-3,5,R128,110.0,14.0,5.0,99.0,71.0,55.0,12.0,16.0,3.0,6.0,5.0,4.0,98.0,65.0,42.0,14.0,15.0,6.0,11.0,8.0,2780.0,98.0,551.0,GBR,2011,0,0,0,1,0,1.0,24,33
2011-540,Wimbledon,128,3,2011-06-20,26,104813,0.0,0,Grega Zemlja,1,183.0,SLO,24.7,105041,0.0,0,Lukas Lacko,1,185.0,SVK,23.6,6-4 3-6 7-6(8) 6-4,5,R128,158.0,10.0,1.0,124.0,91.0,64.0,22.0,20.0,1.0,3.0,2.0,4.0,157.0,97.0,61.0,37.0,21.0,8.0,11.0,157.0,361.0,148.0,382.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,27,103997,0.0,0,Lukasz Kubot,1,191.0,POL,29.0,103096,0.0,0,Arnaud Clement,1,173.0,FRA,33.5,6-4 6-2 3-6 5-7 6-4,5,R128,209.0,6.0,2.0,130.0,87.0,66.0,25.0,24.0,6.0,10.0,12.0,2.0,147.0,81.0,58.0,36.0,25.0,4.0,10.0,93.0,563.0,143.0,401.0,GBR,2011,0,0,0,1,0,1.0,33,33
2011-540,Wimbledon,128,3,2011-06-20,28,103333,0.0,1,Ivo Karlovic,1,208.0,CRO,32.3,104386,23.0,1,Janko Tipsarevic,1,180.0,SRB,26.9,7-5 3-1 RET,5,R128,59.0,14.0,1.0,43.0,27.0,25.0,9.0,8.0,0.0,0.0,1.0,0.0,51.0,31.0,20.0,10.0,8.0,2.0,4.0,144.0,397.0,29.0,1305.0,GBR,2011,0,0,0,1,0,1.0,33,10
2011-540,Wimbledon,128,3,2011-06-20,29,102783,0.0,1,Rainer Schuettler,1,180.0,GER,35.1,105064,30.0,1,Thomaz Bellucci,0,188.0,BRA,23.4,7-6(3) 6-4 6-2,5,R128,131.0,2.0,1.0,95.0,62.0,44.0,21.0,15.0,4.0,6.0,9.0,1.0,106.0,63.0,40.0,19.0,15.0,5.0,10.0,113.0,481.0,28.0,1305.0,GBR,2011,0,0,0,1,0,1.0,33,3
