tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2002-891,Chennai,32,1,2001-12-31,26,102344,0.0,1,Karol Kucera,1,188.0,SVK,27.8,102148,3.0,1,Fabrice Santoro,1,178.0,FRA,29.0,6-2 6-7(9) 7-6(5),3,QF,176.0,6.0,3.0,112.0,58.0,41.0,28.0,16.0,2.0,6.0,3.0,1.0,117.0,70.0,38.0,28.0,16.0,13.0,19.0,101.0,412.0,22.0,1210.0,IND,2001,0,0,0,0,1,5.0,0.0,7.0
2002-891,Chennai,32,1,2001-12-31,27,102318,4.0,1,Andrei Pavel,1,183.0,ROU,27.9,102231,0.0,1,Alex Calatrava,1,190.0,ESP,28.5,7-6(6) 6-1,3,QF,96.0,2.0,2.0,75.0,53.0,35.0,13.0,10.0,7.0,9.0,7.0,1.0,75.0,47.0,27.0,11.0,9.0,8.0,12.0,28.0,1105.0,100.0,415.0,IND,2001,0,0,0,0,1,5.0,7.0,0.0
2002-891,Chennai,32,1,2001-12-31,28,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,22.5,102563,2.0,1,Thomas Johansson,1,180.0,SWE,26.7,4-6 6-3 6-2,3,QF,95.0,11.0,4.0,73.0,43.0,35.0,16.0,14.0,3.0,5.0,7.0,2.0,73.0,36.0,29.0,16.0,13.0,3.0,7.0,120.0,354.0,18.0,1375.0,IND,2001,0,0,0,0,1,5.0,0.0,7.0
2002-891,Chennai,32,1,2001-12-31,29,103084,1.0,1,Guillermo Canas,1,185.0,ARG,24.0,102344,0.0,1,Karol Kucera,1,188.0,SVK,27.8,4-6 6-3 6-3,3,SF,131.0,2.0,2.0,91.0,56.0,38.0,16.0,14.0,2.0,5.0,2.0,2.0,69.0,33.0,23.0,17.0,14.0,0.0,5.0,15.0,1572.0,101.0,412.0,IND,2001,0,0,0,0,1,6.0,8.0,0.0
2002-891,Chennai,32,1,2001-12-31,30,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,22.5,102318,4.0,1,Andrei Pavel,1,183.0,ROU,27.9,6-3 6-4,3,SF,75.0,4.0,2.0,49.0,30.0,25.0,12.0,10.0,0.0,1.0,2.0,4.0,70.0,42.0,30.0,10.0,9.0,11.0,14.0,120.0,354.0,28.0,1105.0,IND,2001,0,0,0,0,1,6.0,0.0,7.0
2002-891,Chennai,32,1,2001-12-31,31,103084,1.0,1,Guillermo Canas,1,185.0,ARG,24.0,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,22.5,6-4 7-6(2),3,F,106.0,1.0,1.0,59.0,38.0,29.0,13.0,11.0,0.0,2.0,3.0,3.0,84.0,50.0,30.0,17.0,11.0,10.0,13.0,15.0,1572.0,120.0,354.0,IND,2001,0,0,0,0,1,7.0,8.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,1,103507,1.0,1,Juan Carlos Ferrero,1,183.0,ESP,23.6,101868,0.0,1,Dick Norman,0,203.0,BEL,32.5,7-5 7-6(5),3,R32,97.0,7.0,2.0,83.0,53.0,40.0,14.0,12.0,5.0,7.0,17.0,7.0,74.0,45.0,37.0,12.0,12.0,5.0,8.0,1.0,4250.0,125.0,290.0,VAR,2003,0,0,0,0,1,3.0,8.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,2,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,20.4,102851,0.0,1,Giorgio Galimberti,1,180.0,ITA,27.0,6-3 6-3,3,R32,57.0,1.0,1.0,46.0,32.0,23.0,8.0,9.0,1.0,3.0,1.0,2.0,57.0,27.0,16.0,11.0,9.0,3.0,8.0,116.0,327.0,127.0,284.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,3,102880,0.0,1,Alexander Popp,1,201.0,GER,26.8,102381,0.0,1,Werner Eschauer,1,188.0,AUT,29.4,7-5 6-3,3,R32,78.0,3.0,6.0,82.0,53.0,35.0,17.0,11.0,7.0,8.0,3.0,3.0,51.0,30.0,20.0,9.0,10.0,1.0,4.0,115.0,328.0,110.0,343.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,4,102571,0.0,1,Gregory Carraz,1,190.0,FRA,28.4,102148,7.0,1,Fabrice Santoro,1,178.0,FRA,30.7,3-6 7-6(8) 6-1,3,R32,128.0,14.0,10.0,108.0,74.0,49.0,13.0,15.0,7.0,13.0,2.0,3.0,88.0,51.0,33.0,14.0,13.0,4.0,10.0,85.0,446.0,50.0,708.0,VAR,2003,0,0,0,0,1,3.0,0.0,6.0
2003-1720,Bangkok,32,1,2003-09-22,5,103387,4.0,1,Paradorn Srichaphan,1,185.0,THA,24.2,103166,0.0,1,Vladimir Voltchkov,1,180.0,BLR,25.4,0-6 6-3 6-2,3,R32,106.0,10.0,0.0,91.0,51.0,35.0,18.0,12.0,4.0,7.0,1.0,3.0,72.0,43.0,32.0,10.0,11.0,2.0,5.0,11.0,1845.0,87.0,437.0,VAR,2003,0,0,0,0,1,3.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,6,102202,0.0,1,Kenneth Carlsen,0,190.0,DEN,30.4,103544,0.0,0,Andy Ram,1,180.0,ISR,23.4,3-6 6-3 7-6(5),3,R32,132.0,7.0,1.0,93.0,52.0,39.0,22.0,15.0,2.0,5.0,14.0,3.0,86.0,35.0,35.0,26.0,15.0,7.0,10.0,68.0,548.0,366.0,82.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,7,104339,0.0,1,Mario Ancic,1,196.0,CRO,19.4,103843,0.0,0,Marco Chiudinelli,1,185.0,SUI,22.0,6-4 4-6 6-3,3,R32,103.0,11.0,3.0,68.0,47.0,42.0,9.0,14.0,1.0,3.0,3.0,2.0,91.0,49.0,35.0,19.0,15.0,6.0,10.0,71.0,509.0,326.0,101.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,8,103344,6.0,1,Ivan Ljubicic,1,193.0,CRO,24.5,102642,0.0,1,Cyril Saulnier,1,190.0,FRA,28.1,5-7 6-3 7-6(4),3,R32,134.0,20.0,3.0,105.0,57.0,46.0,27.0,17.0,2.0,4.0,11.0,2.0,105.0,61.0,46.0,21.0,16.0,4.0,6.0,45.0,810.0,99.0,378.0,VAR,2003,0,0,0,0,1,3.0,6.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,9,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,22.1,103821,0.0,0,Danai Udomchoke,1,173.0,THA,22.1,6-4 6-1,3,R32,60.0,6.0,3.0,47.0,27.0,24.0,7.0,9.0,2.0,4.0,2.0,2.0,53.0,30.0,15.0,9.0,8.0,7.0,12.0,37.0,980.0,191.0,197.0,VAR,2003,0,0,0,0,1,3.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,10,102539,0.0,1,Bohdan Ulihrach,1,188.0,CZE,28.5,102106,0.0,1,Davide Sanguinetti,1,188.0,ITA,31.0,6-2 6-3,3,R32,50.0,1.0,2.0,42.0,25.0,22.0,10.0,8.0,0.0,0.0,2.0,0.0,55.0,36.0,22.0,8.0,9.0,3.0,7.0,151.0,249.0,97.0,390.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,11,103408,0.0,1,Brian Vahaly,1,183.0,USA,24.1,103154,0.0,0,Jaymon Crabb,1,183.0,AUS,25.5,7-5 2-1 RET,3,R32,61.0,3.0,2.0,36.0,27.0,20.0,6.0,7.0,0.0,1.0,1.0,1.0,55.0,43.0,24.0,6.0,8.0,4.0,7.0,79.0,464.0,299.0,111.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,12,102845,3.0,1,Carlos Moya,1,190.0,ESP,27.0,102023,0.0,0,Petr Luxa,1,190.0,CZE,31.5,6-4 6-3,3,R32,83.0,2.0,4.0,68.0,36.0,29.0,11.0,10.0,6.0,9.0,4.0,3.0,63.0,37.0,21.0,10.0,9.0,1.0,6.0,6.0,2685.0,402.0,71.0,VAR,2003,0,0,0,0,1,3.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,13,103758,8.0,1,Taylor Dent,1,188.0,USA,22.4,103325,0.0,1,Wesley Moodie,1,196.0,RSA,24.6,6-1 6-4,3,R32,58.0,7.0,2.0,47.0,23.0,20.0,14.0,9.0,1.0,2.0,3.0,2.0,52.0,36.0,19.0,8.0,8.0,1.0,5.0,54.0,663.0,80.0,461.0,VAR,2003,0,0,0,0,1,3.0,6.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,14,103693,0.0,1,Thierry Ascione,1,188.0,FRA,22.6,103525,0.0,1,Ivan Miranda,1,175.0,PER,23.5,6-3 6-2,3,R32,58.0,8.0,3.0,55.0,30.0,27.0,12.0,9.0,0.0,0.0,0.0,1.0,45.0,30.0,16.0,9.0,8.0,1.0,4.0,114.0,332.0,109.0,345.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,15,102143,0.0,1,Nicolas Thomann,1,183.0,FRA,30.8,104250,0.0,0,Prakash Amritraj,1,188.0,IND,19.9,5-7 6-3 6-3,3,R32,117.0,11.0,2.0,97.0,49.0,41.0,27.0,15.0,9.0,10.0,13.0,0.0,92.0,51.0,37.0,23.0,15.0,3.0,6.0,123.0,294.0,333.0,98.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,16,102968,0.0,0,Jonathan Erlich,1,180.0,ISR,26.4,103921,0.0,0,Sonchat Ratiwatana,1,175.0,THA,21.6,7-5 1-6 6-4,3,R32,121.0,4.0,5.0,95.0,51.0,34.0,22.0,15.0,3.0,7.0,3.0,3.0,93.0,62.0,43.0,14.0,14.0,5.0,8.0,557.0,34.0,873.0,10.0,VAR,2003,0,0,0,0,1,3.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,17,103507,1.0,1,Juan Carlos Ferrero,1,183.0,ESP,23.6,104166,0.0,1,Alex Bogomolov Jr,1,178.0,RUS,20.4,6-3 6-7(4) 6-1,3,R16,125.0,8.0,0.0,92.0,57.0,40.0,21.0,15.0,3.0,6.0,3.0,6.0,97.0,59.0,35.0,17.0,13.0,6.0,12.0,1.0,4250.0,116.0,327.0,VAR,2003,0,0,0,0,1,4.0,8.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,18,102571,0.0,1,Gregory Carraz,1,190.0,FRA,28.4,102880,0.0,1,Alexander Popp,1,201.0,GER,26.8,7-5 6-2,3,R16,77.0,4.0,1.0,58.0,41.0,30.0,8.0,10.0,0.0,2.0,5.0,6.0,67.0,42.0,26.0,7.0,10.0,4.0,9.0,85.0,446.0,115.0,328.0,VAR,2003,0,0,0,0,1,4.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,19,103387,4.0,1,Paradorn Srichaphan,1,185.0,THA,24.2,102202,0.0,1,Kenneth Carlsen,0,190.0,DEN,30.4,6-3 7-6(5),3,R16,127.0,6.0,4.0,99.0,57.0,46.0,18.0,11.0,8.0,8.0,4.0,0.0,76.0,44.0,33.0,15.0,10.0,7.0,8.0,11.0,1845.0,68.0,548.0,VAR,2003,0,0,0,0,1,4.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,20,103344,6.0,1,Ivan Ljubicic,1,193.0,CRO,24.5,104339,0.0,1,Mario Ancic,1,196.0,CRO,19.4,6-1 6-4,3,R16,85.0,6.0,3.0,64.0,36.0,25.0,19.0,9.0,6.0,6.0,3.0,6.0,63.0,40.0,28.0,7.0,8.0,3.0,6.0,45.0,810.0,71.0,509.0,VAR,2003,0,0,0,0,1,4.0,6.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,21,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,22.1,102539,0.0,1,Bohdan Ulihrach,1,188.0,CZE,28.5,6-4 6-2,3,R16,54.0,2.0,0.0,51.0,40.0,31.0,6.0,9.0,2.0,2.0,4.0,3.0,60.0,38.0,25.0,10.0,9.0,4.0,7.0,37.0,980.0,151.0,249.0,VAR,2003,0,0,0,0,1,4.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,22,102845,3.0,1,Carlos Moya,1,190.0,ESP,27.0,103408,0.0,1,Brian Vahaly,1,183.0,USA,24.1,7-5 6-4,3,R16,86.0,3.0,0.0,63.0,34.0,24.0,21.0,11.0,3.0,4.0,4.0,1.0,72.0,51.0,33.0,11.0,11.0,6.0,9.0,6.0,2685.0,79.0,464.0,VAR,2003,0,0,0,0,1,4.0,7.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,23,103758,8.0,1,Taylor Dent,1,188.0,USA,22.4,103693,0.0,1,Thierry Ascione,1,188.0,FRA,22.6,6-1 6-2,3,R16,52.0,6.0,4.0,46.0,25.0,23.0,9.0,8.0,0.0,0.0,1.0,2.0,44.0,31.0,15.0,5.0,7.0,2.0,6.0,54.0,663.0,114.0,332.0,VAR,2003,0,0,0,0,1,4.0,6.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,24,102143,0.0,1,Nicolas Thomann,1,183.0,FRA,30.8,102968,0.0,0,Jonathan Erlich,1,180.0,ISR,26.4,6-4 6-0,3,R16,70.0,5.0,1.0,56.0,38.0,28.0,9.0,8.0,1.0,2.0,5.0,6.0,54.0,36.0,19.0,5.0,8.0,2.0,7.0,123.0,294.0,557.0,34.0,VAR,2003,0,0,0,0,1,4.0,0.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,25,103507,1.0,1,Juan Carlos Ferrero,1,183.0,ESP,23.6,102571,0.0,1,Gregory Carraz,1,190.0,FRA,28.4,6-4 3-6 7-6(2),3,QF,124.0,13.0,3.0,88.0,59.0,44.0,19.0,15.0,3.0,5.0,13.0,9.0,98.0,58.0,47.0,19.0,16.0,7.0,9.0,1.0,4250.0,85.0,446.0,VAR,2003,0,0,0,0,1,5.0,8.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,26,103344,6.0,1,Ivan Ljubicic,1,193.0,CRO,24.5,103387,4.0,1,Paradorn Srichaphan,1,185.0,THA,24.2,4-6 7-6(4) 7-5,3,QF,130.0,22.0,1.0,94.0,64.0,53.0,18.0,17.0,2.0,4.0,6.0,0.0,94.0,64.0,51.0,18.0,17.0,1.0,3.0,45.0,810.0,11.0,1845.0,VAR,2003,0,0,0,0,1,5.0,6.0,7.0
2003-1720,Bangkok,32,1,2003-09-22,27,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,22.1,102845,3.0,1,Carlos Moya,1,190.0,ESP,27.0,6-7(5) 6-4 6-4,3,QF,131.0,3.0,2.0,94.0,57.0,42.0,26.0,16.0,2.0,3.0,10.0,4.0,124.0,70.0,50.0,26.0,16.0,9.0,12.0,37.0,980.0,6.0,2685.0,VAR,2003,0,0,0,0,1,5.0,7.0,7.0
2003-1720,Bangkok,32,1,2003-09-22,28,103758,8.0,1,Taylor Dent,1,188.0,USA,22.4,102143,0.0,1,Nicolas Thomann,1,183.0,FRA,30.8,6-3 RET,3,QF,36.0,3.0,4.0,23.0,10.0,8.0,7.0,4.0,2.0,3.0,1.0,7.0,31.0,11.0,8.0,6.0,5.0,0.0,3.0,54.0,663.0,123.0,294.0,VAR,2003,0,0,0,0,1,5.0,6.0,0.0
2003-1720,Bangkok,32,1,2003-09-22,29,103507,1.0,1,Juan Carlos Ferrero,1,183.0,ESP,23.6,103344,6.0,1,Ivan Ljubicic,1,193.0,CRO,24.5,6-3 6-3,3,SF,77.0,2.0,2.0,55.0,33.0,23.0,14.0,9.0,2.0,3.0,5.0,1.0,51.0,27.0,15.0,12.0,9.0,2.0,6.0,1.0,4250.0,45.0,810.0,VAR,2003,0,0,0,0,1,6.0,8.0,6.0
2003-1720,Bangkok,32,1,2003-09-22,30,103758,8.0,1,Taylor Dent,1,188.0,USA,22.4,103813,5.0,1,Jarkko Nieminen,0,185.0,FIN,22.1,7-6(3) 6-2,3,SF,78.0,11.0,9.0,72.0,42.0,35.0,13.0,10.0,7.0,9.0,3.0,2.0,71.0,48.0,30.0,7.0,10.0,3.0,7.0,54.0,663.0,37.0,980.0,VAR,2003,0,0,0,0,1,6.0,6.0,7.0
2003-1720,Bangkok,32,1,2003-09-22,31,103758,8.0,1,Taylor Dent,1,188.0,USA,22.4,103507,1.0,1,Juan Carlos Ferrero,1,183.0,ESP,23.6,6-3 7-6(5),3,F,99.0,8.0,6.0,82.0,40.0,30.0,25.0,11.0,7.0,8.0,2.0,1.0,73.0,43.0,34.0,13.0,10.0,3.0,5.0,54.0,663.0,1.0,4250.0,VAR,2003,0,0,0,0,1,7.0,6.0,8.0
2003-301,Auckland,32,1,2003-01-06,1,102562,1.0,1,Jiri Novak,1,190.0,CZE,27.7,103470,0.0,0,Robert Kendrick,1,190.0,USA,23.1,6-2 6-3,3,R32,55.0,0.0,3.0,45.0,31.0,28.0,7.0,8.0,0.0,0.0,10.0,4.0,64.0,35.0,27.0,7.0,9.0,10.0,14.0,7.0,2331.0,176.0,208.0,NZL,2003,0,0,0,0,1,3.0,8.0,0.0
2003-301,Auckland,32,1,2003-01-06,2,104068,0.0,0,Robby Ginepri,1,183.0,USA,20.2,102860,0.0,1,Agustin Calleri,1,183.0,ARG,26.3,7-6(5) 7-5,3,R32,89.0,6.0,6.0,80.0,45.0,35.0,18.0,12.0,2.0,4.0,8.0,7.0,75.0,38.0,32.0,16.0,12.0,3.0,6.0,102.0,392.0,50.0,730.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,3,102202,0.0,1,Kenneth Carlsen,0,190.0,DEN,29.7,102987,0.0,1,Andre Sa,1,185.0,BRA,25.6,6-7(7) 7-5 6-4,3,R32,157.0,9.0,1.0,108.0,70.0,49.0,26.0,17.0,4.0,6.0,7.0,0.0,107.0,64.0,42.0,28.0,17.0,4.0,8.0,64.0,611.0,65.0,607.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,4,102456,0.0,1,Felix Mantilla,1,180.0,ESP,28.2,104076,5.0,1,Jose Acasuso,1,190.0,ARG,20.2,6-3 7-5,3,R32,68.0,5.0,3.0,55.0,32.0,27.0,13.0,11.0,0.0,1.0,6.0,3.0,54.0,30.0,20.0,11.0,10.0,1.0,4.0,77.0,520.0,43.0,868.0,NZL,2003,0,0,0,0,1,3.0,0.0,7.0
2003-301,Auckland,32,1,2003-01-06,5,103602,3.0,1,Fernando Gonzalez,1,183.0,CHI,22.4,103852,0.0,1,Feliciano Lopez,0,188.0,ESP,21.2,3-6 7-6(5) 6-2,3,R32,99.0,10.0,3.0,78.0,59.0,44.0,14.0,14.0,2.0,3.0,13.0,6.0,107.0,61.0,43.0,26.0,15.0,7.0,9.0,17.0,1636.0,62.0,633.0,NZL,2003,0,0,0,0,1,3.0,7.0,0.0
2003-301,Auckland,32,1,2003-01-06,6,103970,0.0,1,David Ferrer,1,175.0,ESP,20.7,103252,0.0,1,Alberto Martin,1,175.0,ESP,24.3,6-3 6-2,3,R32,72.0,4.0,3.0,71.0,37.0,29.0,17.0,9.0,6.0,6.0,0.0,1.0,50.0,31.0,18.0,10.0,8.0,3.0,6.0,58.0,663.0,66.0,605.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,7,103103,0.0,1,Dominik Hrbaty,1,183.0,SVK,25.0,104036,0.0,0,Simon Rea,0,184.35417982733208,NZL,20.4,6-4 6-2,3,R32,70.0,7.0,2.0,47.0,28.0,23.0,13.0,9.0,0.0,1.0,1.0,7.0,81.0,48.0,28.0,13.0,9.0,7.0,11.0,51.0,726.0,983.0,6.0,NZL,2003,0,1,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,8,102998,6.0,1,Jan Michael Gambill,1,190.0,USA,25.5,103356,0.0,1,Michel Kratochvil,1,185.0,SUI,23.7,6-1 6-3,3,R32,63.0,12.0,0.0,48.0,30.0,23.0,12.0,8.0,4.0,4.0,0.0,2.0,50.0,20.0,11.0,15.0,8.0,1.0,5.0,33.0,980.0,70.0,580.0,NZL,2003,0,0,0,0,1,3.0,6.0,0.0
2003-301,Auckland,32,1,2003-01-06,9,103909,7.0,1,Guillermo Coria,1,175.0,ARG,20.9,103176,0.0,1,David Sanchez,1,183.0,ESP,24.7,2-6 6-2 6-4,3,R32,117.0,1.0,3.0,91.0,52.0,36.0,14.0,13.0,13.0,17.0,2.0,0.0,82.0,51.0,29.0,17.0,13.0,7.0,12.0,45.0,778.0,60.0,642.0,NZL,2003,0,0,0,0,1,3.0,6.0,0.0
2003-301,Auckland,32,1,2003-01-06,10,102950,0.0,1,Fernando Vicente,1,180.0,ESP,25.8,103632,0.0,0,Luis Horna,1,180.0,PER,22.3,3-6 7-6(5) 6-2,3,R32,133.0,13.0,1.0,89.0,50.0,39.0,25.0,14.0,4.0,5.0,3.0,4.0,120.0,89.0,57.0,15.0,15.0,8.0,10.0,57.0,671.0,87.0,455.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,11,103188,0.0,0,Michael Russell,1,173.0,USA,24.6,103285,0.0,1,Radek Stepanek,1,185.0,CZE,24.1,7-6(4) 6-4,3,R32,86.0,2.0,4.0,73.0,53.0,37.0,11.0,11.0,8.0,10.0,9.0,6.0,79.0,46.0,31.0,13.0,11.0,5.0,8.0,159.0,234.0,68.0,588.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,12,102856,4.0,1,Gustavo Kuerten,1,190.0,BRA,26.3,103280,0.0,0,Martin Verkerk,1,196.0,NED,24.1,7-6(5) 6-4,3,R32,88.0,8.0,2.0,77.0,43.0,37.0,16.0,11.0,2.0,3.0,10.0,6.0,68.0,28.0,17.0,26.0,11.0,3.0,5.0,37.0,935.0,84.0,475.0,NZL,2003,0,0,0,0,1,3.0,7.0,0.0
2003-301,Auckland,32,1,2003-01-06,13,103171,0.0,1,Raemon Sluiter,1,185.0,NED,24.7,102106,8.0,1,Davide Sanguinetti,1,188.0,ITA,30.3,6-3 6-3,3,R32,65.0,7.0,3.0,60.0,32.0,26.0,16.0,9.0,6.0,6.0,4.0,1.0,71.0,36.0,26.0,14.0,9.0,3.0,6.0,72.0,558.0,47.0,773.0,NZL,2003,0,0,0,0,1,3.0,0.0,6.0
2003-301,Auckland,32,1,2003-01-06,14,102905,0.0,1,Stefan Koubek,0,175.0,AUT,26.0,103066,0.0,0,Mark Nielsen,1,185.0,NZL,25.2,6-3 6-2,3,R32,72.0,1.0,4.0,49.0,31.0,24.0,6.0,8.0,2.0,4.0,1.0,11.0,68.0,31.0,20.0,11.0,9.0,5.0,11.0,40.0,920.0,302.0,92.0,NZL,2003,0,1,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,15,102434,0.0,1,Vincent Spadea,1,183.0,USA,28.4,102179,0.0,1,Antony Dupuis,1,185.0,FRA,29.8,6-3 6-4,3,R32,70.0,6.0,1.0,53.0,27.0,22.0,18.0,10.0,0.0,0.0,6.0,5.0,59.0,30.0,22.0,14.0,9.0,1.0,3.0,67.0,591.0,69.0,581.0,NZL,2003,0,0,0,0,1,3.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,16,103151,0.0,1,Mariano Zabaleta,1,183.0,ARG,24.8,103900,2.0,1,David Nalbandian,1,180.0,ARG,21.0,2-6 7-6(3) 6-3,3,R32,123.0,5.0,3.0,89.0,48.0,32.0,21.0,15.0,5.0,10.0,4.0,6.0,96.0,65.0,37.0,19.0,14.0,3.0,7.0,48.0,736.0,12.0,1775.0,NZL,2003,0,0,0,0,1,3.0,0.0,7.0
2003-301,Auckland,32,1,2003-01-06,17,102562,1.0,1,Jiri Novak,1,190.0,CZE,27.7,104068,0.0,0,Robby Ginepri,1,183.0,USA,20.2,1-6 7-6(6) 6-3,3,R16,95.0,1.0,6.0,96.0,66.0,39.0,12.0,13.0,10.0,16.0,12.0,12.0,100.0,65.0,45.0,10.0,15.0,7.0,13.0,7.0,2331.0,102.0,392.0,NZL,2003,0,0,0,0,1,4.0,8.0,0.0
2003-301,Auckland,32,1,2003-01-06,18,102456,0.0,1,Felix Mantilla,1,180.0,ESP,28.2,102202,0.0,1,Kenneth Carlsen,0,190.0,DEN,29.7,6-4 6-4,3,R16,72.0,0.0,1.0,51.0,21.0,15.0,23.0,10.0,0.0,1.0,4.0,1.0,51.0,32.0,21.0,12.0,10.0,3.0,6.0,77.0,520.0,64.0,611.0,NZL,2003,0,0,0,0,1,4.0,0.0,0.0
2003-301,Auckland,32,1,2003-01-06,19,103970,0.0,1,David Ferrer,1,175.0,ESP,20.7,103602,3.0,1,Fernando Gonzalez,1,183.0,CHI,22.4,6-4 6-3,3,R16,65.0,2.0,6.0,57.0,29.0,24.0,14.0,9.0,2.0,3.0,2.0,2.0,70.0,50.0,30.0,8.0,10.0,5.0,9.0,58.0,663.0,17.0,1636.0,NZL,2003,0,0,0,0,1,4.0,0.0,7.0
2003-301,Auckland,32,1,2003-01-06,20,103103,0.0,1,Dominik Hrbaty,1,183.0,SVK,25.0,102998,6.0,1,Jan Michael Gambill,1,190.0,USA,25.5,6-3 6-7(6) 7-6(4),3,R16,138.0,10.0,1.0,106.0,73.0,50.0,20.0,16.0,4.0,6.0,20.0,4.0,119.0,71.0,52.0,23.0,17.0,7.0,11.0,51.0,726.0,33.0,980.0,NZL,2003,0,0,0,0,1,4.0,0.0,6.0
2003-301,Auckland,32,1,2003-01-06,21,103909,7.0,1,Guillermo Coria,1,175.0,ARG,20.9,102950,0.0,1,Fernando Vicente,1,180.0,ESP,25.8,6-2 6-2,3,R16,59.0,3.0,1.0,48.0,32.0,23.0,12.0,8.0,2.0,2.0,2.0,3.0,54.0,28.0,17.0,12.0,8.0,5.0,9.0,45.0,778.0,57.0,671.0,NZL,2003,0,0,0,0,1,4.0,6.0,0.0
2003-301,Auckland,32,1,2003-01-06,22,102856,4.0,1,Gustavo Kuerten,1,190.0,BRA,26.3,103188,0.0,0,Michael Russell,1,173.0,USA,24.6,4-6 6-4 6-2,3,R16,88.0,6.0,5.0,83.0,42.0,33.0,22.0,14.0,6.0,9.0,0.0,5.0,85.0,53.0,33.0,14.0,14.0,10.0,15.0,37.0,935.0,159.0,234.0,NZL,2003,0,0,0,0,1,4.0,7.0,0.0
2003-301,Auckland,32,1,2003-01-06,23,102905,0.0,1,Stefan Koubek,0,175.0,AUT,26.0,103171,0.0,1,Raemon Sluiter,1,185.0,NED,24.7,6-3 3-6 6-1,3,R16,78.0,6.0,3.0,71.0,37.0,31.0,22.0,13.0,1.0,2.0,6.0,9.0,88.0,45.0,33.0,18.0,12.0,6.0,9.0,40.0,920.0,72.0,558.0,NZL,2003,0,0,0,0,1,4.0,0.0,0.0
