tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host
2007-891,Chennai,Hard,32,A,2007-01-01,2,104816,,WC,Karan Rastogi,R,178.0,IND,20.2,103999,,,Thiago Alves,R,178.0,BRA,24.6,6-3 6-4,3,R32,79.0,0.0,4.0,64.0,49.0,31.0,6.0,10.0,6.0,9.0,0.0,1.0,53.0,45.0,23.0,3.0,9.0,2.0,7.0,480.0,58.0,105.0,411.0,IND,2007,1,0
2007-891,Chennai,Hard,32,A,2007-01-01,3,102106,,,Davide Sanguinetti,R,188.0,ITA,34.3,103077,,Q,Konstantinos Economidis,R,188.0,GRE,29.1,6-4 6-3,3,R32,73.0,6.0,1.0,64.0,36.0,29.0,14.0,9.0,4.0,4.0,6.0,3.0,65.0,34.0,20.0,17.0,10.0,3.0,6.0,106.0,409.0,120.0,375.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,4,103917,8.0,,Nicolas Mahut,R,190.0,FRA,24.9,104268,,,Alejandro Falla,L,185.0,COL,23.1,7-5 6-4,3,R32,105.0,4.0,5.0,75.0,34.0,28.0,21.0,11.0,7.0,8.0,4.0,2.0,72.0,40.0,26.0,17.0,11.0,8.0,11.0,66.0,552.0,107.0,407.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,5,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,103821,,,Danai Udomchoke,R,173.0,THA,25.3,6-2 6-2,3,R32,62.0,5.0,1.0,41.0,20.0,15.0,15.0,8.0,2.0,3.0,2.0,4.0,45.0,22.0,11.0,9.0,8.0,6.0,11.0,37.0,910.0,103.0,417.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,6,102999,,,Stefano Galvani,R,178.0,ITA,29.5,104229,,,Yen Hsun Lu,R,180.0,TPE,23.3,6-2 6-3,3,R32,86.0,2.0,5.0,58.0,37.0,23.0,11.0,8.0,4.0,5.0,4.0,4.0,65.0,47.0,25.0,5.0,9.0,6.0,11.0,109.0,396.0,89.0,450.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,7,103451,,,Bjorn Phau,R,175.0,GER,27.2,103535,,,Olivier Patience,R,180.0,FRA,26.7,6-4 6-4,3,R32,90.0,2.0,2.0,63.0,37.0,25.0,15.0,10.0,2.0,4.0,2.0,3.0,90.0,62.0,37.0,10.0,10.0,9.0,13.0,77.0,508.0,117.0,379.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,8,102148,6.0,,Fabrice Santoro,R,178.0,FRA,34.0,102881,,Q,David Skoch,R,183.0,CZE,30.1,3-0 RET,3,R32,13.0,1.0,0.0,10.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,3.0,1.0,2.0,3.0,52.0,725.0,730.0,22.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,9,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,27.5,104620,,Q,Simone Bolelli,R,183.0,ITA,21.2,7-6(5) 6-4,3,R32,77.0,9.0,4.0,62.0,38.0,35.0,13.0,11.0,0.0,1.0,2.0,1.0,67.0,36.0,25.0,17.0,11.0,0.0,2.0,53.0,725.0,127.0,360.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,10,102905,,,Stefan Koubek,L,175.0,AUT,29.9,104831,,WC,Bartolome Salva Vidal,L,183.0,ESP,20.1,2-6 6-3 7-5,3,R32,109.0,3.0,2.0,78.0,47.0,27.0,18.0,14.0,4.0,9.0,3.0,6.0,79.0,39.0,25.0,16.0,15.0,2.0,8.0,80.0,490.0,361.0,94.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,11,104214,,,Igor Andreev,R,185.0,RUS,23.4,105053,,Q,Santiago Giraldo,R,188.0,COL,19.0,6-3 7-6(2),3,R32,90.0,7.0,2.0,64.0,40.0,31.0,15.0,11.0,1.0,3.0,1.0,2.0,67.0,38.0,24.0,14.0,10.0,4.0,7.0,91.0,445.0,175.0,230.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,12,103898,4.0,,Julien Benneteau,R,185.0,FRA,25.0,104559,,,Teymuraz Gabashvili,R,188.0,RUS,21.6,6-3 6-4,3,R32,66.0,3.0,0.0,51.0,34.0,28.0,13.0,10.0,2.0,2.0,3.0,5.0,66.0,40.0,30.0,9.0,9.0,7.0,9.0,40.0,877.0,114.0,385.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,13,102845,5.0,,Carlos Moya,R,190.0,ESP,30.3,102565,,,Alexander Waske,R,188.0,GER,31.7,7-6(3) 6-3,3,R32,80.0,11.0,0.0,61.0,40.0,32.0,14.0,11.0,0.0,1.0,4.0,5.0,66.0,37.0,29.0,12.0,10.0,2.0,4.0,43.0,835.0,108.0,398.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,14,103240,,,Kevin Kim,R,180.0,USA,28.4,103752,,,Simon Greul,R,185.0,GER,25.7,1-6 6-2 6-3,3,R32,80.0,5.0,3.0,77.0,47.0,34.0,12.0,12.0,3.0,7.0,3.0,3.0,68.0,34.0,25.0,13.0,12.0,4.0,9.0,100.0,424.0,82.0,486.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,15,103333,,,Ivo Karlovic,R,208.0,CRO,27.8,104250,,WC,Prakash Amritraj,R,188.0,IND,23.2,7-6(3) 6-3,3,R32,82.0,14.0,2.0,67.0,46.0,37.0,14.0,11.0,2.0,2.0,2.0,3.0,60.0,36.0,30.0,11.0,10.0,3.0,4.0,98.0,431.0,393.0,84.0,IND,2007,0,1
2007-891,Chennai,Hard,32,A,2007-01-01,16,103709,,,Kristian Pless,R,188.0,DEN,25.8,103900,2.0,,David Nalbandian,R,180.0,ARG,24.9,2-6 6-3 7-5,3,R32,143.0,13.0,2.0,117.0,67.0,40.0,32.0,15.0,16.0,19.0,4.0,7.0,122.0,72.0,51.0,19.0,14.0,11.0,14.0,84.0,481.0,8.0,2295.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,17,104745,1.0,,Rafael Nadal,L,185.0,ESP,20.5,104816,,WC,Karan Rastogi,R,178.0,IND,20.2,6-4 6-1,3,R16,84.0,5.0,1.0,46.0,26.0,19.0,15.0,8.0,0.0,0.0,0.0,1.0,61.0,35.0,17.0,15.0,9.0,3.0,7.0,2.0,4470.0,480.0,58.0,IND,2007,0,1
2007-891,Chennai,Hard,32,A,2007-01-01,18,102106,,,Davide Sanguinetti,R,188.0,ITA,34.3,103917,8.0,,Nicolas Mahut,R,190.0,FRA,24.9,7-6(6) 3-6 6-3,3,R16,139.0,12.0,2.0,92.0,70.0,52.0,11.0,15.0,1.0,3.0,12.0,7.0,103.0,67.0,48.0,19.0,15.0,8.0,10.0,106.0,409.0,66.0,552.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,19,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,102999,,,Stefano Galvani,R,178.0,ITA,29.5,6-3 6-2,3,R16,89.0,6.0,2.0,61.0,36.0,25.0,15.0,9.0,4.0,5.0,0.0,5.0,68.0,31.0,18.0,16.0,8.0,8.0,12.0,37.0,910.0,109.0,396.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,20,102148,6.0,,Fabrice Santoro,R,178.0,FRA,34.0,103451,,,Bjorn Phau,R,175.0,GER,27.2,6-4 6-2,3,R16,78.0,2.0,0.0,60.0,39.0,27.0,12.0,9.0,4.0,5.0,0.0,5.0,63.0,33.0,21.0,12.0,9.0,4.0,8.0,52.0,725.0,77.0,508.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,21,102905,,,Stefan Koubek,L,175.0,AUT,29.9,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,27.5,6-1 6-2,3,R16,48.0,3.0,1.0,41.0,26.0,23.0,10.0,8.0,0.0,0.0,1.0,2.0,44.0,28.0,14.0,6.0,7.0,1.0,5.0,80.0,490.0,53.0,725.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,22,103898,4.0,,Julien Benneteau,R,185.0,FRA,25.0,104214,,,Igor Andreev,R,185.0,RUS,23.4,7-6(4) 6-2,3,R16,88.0,3.0,2.0,61.0,40.0,30.0,14.0,10.0,3.0,4.0,3.0,0.0,60.0,34.0,21.0,17.0,10.0,3.0,6.0,40.0,877.0,91.0,445.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,23,102845,5.0,,Carlos Moya,R,190.0,ESP,30.3,103240,,,Kevin Kim,R,180.0,USA,28.4,6-4 6-3,3,R16,81.0,8.0,2.0,85.0,45.0,32.0,20.0,10.0,7.0,8.0,4.0,3.0,52.0,34.0,24.0,6.0,9.0,1.0,4.0,43.0,835.0,100.0,424.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,24,103333,,,Ivo Karlovic,R,208.0,CRO,27.8,103709,,,Kristian Pless,R,188.0,DEN,25.8,7-6(3) 7-6(2),3,R16,86.0,26.0,2.0,79.0,56.0,48.0,12.0,12.0,1.0,2.0,6.0,2.0,68.0,47.0,36.0,14.0,12.0,0.0,1.0,98.0,431.0,84.0,481.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,20.5,102106,,,Davide Sanguinetti,R,188.0,ITA,34.3,6-3 6-2,3,QF,60.0,7.0,3.0,42.0,21.0,20.0,16.0,9.0,0.0,0.0,2.0,0.0,49.0,28.0,17.0,9.0,8.0,7.0,10.0,2.0,4470.0,106.0,409.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,26,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,102148,6.0,,Fabrice Santoro,R,178.0,FRA,34.0,6-4 4-6 6-0,3,QF,100.0,8.0,1.0,67.0,43.0,32.0,13.0,13.0,1.0,4.0,6.0,2.0,84.0,50.0,31.0,12.0,13.0,4.0,10.0,37.0,910.0,52.0,725.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,27,102905,,,Stefan Koubek,L,175.0,AUT,29.9,103898,4.0,,Julien Benneteau,R,185.0,FRA,25.0,6-1 6-2,3,QF,61.0,1.0,0.0,48.0,25.0,19.0,14.0,8.0,0.0,0.0,0.0,3.0,45.0,27.0,15.0,8.0,7.0,6.0,10.0,80.0,490.0,40.0,877.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,28,102845,5.0,,Carlos Moya,R,190.0,ESP,30.3,103333,,,Ivo Karlovic,R,208.0,CRO,27.8,6-4 7-6(6),3,QF,77.0,2.0,1.0,62.0,49.0,42.0,8.0,11.0,0.0,0.0,21.0,1.0,67.0,46.0,39.0,9.0,11.0,3.0,4.0,43.0,835.0,98.0,431.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,29,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,104745,1.0,,Rafael Nadal,L,185.0,ESP,20.5,6-4 7-6(4),3,SF,127.0,7.0,1.0,91.0,62.0,41.0,19.0,11.0,7.0,7.0,2.0,0.0,67.0,43.0,33.0,14.0,11.0,4.0,5.0,37.0,910.0,2.0,4470.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,30,102905,,,Stefan Koubek,L,175.0,AUT,29.9,102845,5.0,,Carlos Moya,R,190.0,ESP,30.3,6-3 6-1,3,SF,63.0,5.0,1.0,49.0,28.0,23.0,13.0,8.0,2.0,2.0,5.0,4.0,59.0,36.0,20.0,9.0,8.0,7.0,11.0,80.0,490.0,43.0,835.0,IND,2007,0,0
2007-891,Chennai,Hard,32,A,2007-01-01,31,103598,3.0,,Xavier Malisse,R,185.0,BEL,26.4,102905,,,Stefan Koubek,L,175.0,AUT,29.9,6-1 6-3,3,F,61.0,6.0,0.0,47.0,31.0,23.0,10.0,8.0,2.0,3.0,0.0,2.0,47.0,26.0,15.0,6.0,8.0,2.0,7.0,37.0,910.0,80.0,490.0,IND,2007,0,0
2007-D001,Davis Cup WG R1: CHI vs RUS,Clay,4,D,2007-02-09,1,103498,,,Marat Safin,R,193.0,RUS,27.0,103454,,,Nicolas Massu,R,183.0,CHI,27.3,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,24.0,1090.0,42.0,825.0,,2007,0,0
2007-D001,Davis Cup WG R1: CHI vs RUS,Clay,4,D,2007-02-09,2,104214,,,Igor Andreev,R,185.0,RUS,23.5,103602,,,Fernando Gonzalez,R,183.0,CHI,26.5,4-6 6-4 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,147.0,305.0,5.0,2685.0,,2007,0,0
2007-D001,Davis Cup WG R1: CHI vs RUS,Clay,4,D,2007-02-09,4,103602,,,Fernando Gonzalez,R,183.0,CHI,26.5,103498,,,Marat Safin,R,193.0,RUS,27.0,6-3 7-5 6-4,5,RR,,,,,,,,,,,,,,,,,,,,5.0,2685.0,24.0,1090.0,,2007,0,0
2007-D001,Davis Cup WG R1: CHI vs RUS,Clay,4,D,2007-02-09,5,104214,,,Igor Andreev,R,185.0,RUS,23.5,103454,,,Nicolas Massu,R,183.0,CHI,27.3,6-2 6-1 6-7(1) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,147.0,305.0,42.0,825.0,,2007,0,0
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,4,D,2007-02-09,1,104755,,,Richard Gasquet,R,185.0,FRA,20.6,103812,,,Victor Hanescu,R,198.0,ROU,25.5,7-5 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,16.0,1580.0,755.0,20.0,,2007,0,0
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,4,D,2007-02-09,2,103206,,,Sebastien Grosjean,R,175.0,FRA,28.6,102318,,,Andrei Pavel,R,183.0,ROU,33.0,4-6 5-7 6-3 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,45.0,790.0,118.0,374.0,,2007,0,0
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,4,D,2007-02-09,4,104755,,,Richard Gasquet,R,185.0,FRA,20.6,102318,,,Andrei Pavel,R,183.0,ROU,33.0,6-3 6-2 7-5,5,RR,,,,,,,,,,,,,,,,,,,,16.0,1580.0,118.0,374.0,,2007,0,0
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,4,D,2007-02-09,5,103096,,,Arnaud Clement,R,173.0,FRA,29.1,104495,,,Florin Mergea,R,180.0,ROU,22.0,7-5 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,35.0,875.0,352.0,99.0,,2007,0,0
2007-D003,Davis Cup WG R1: GER vs CRO,Hard,4,D,2007-02-09,1,103163,,,Tommy Haas,R,188.0,GER,28.8,104339,,,Mario Ancic,R,196.0,CRO,22.8,2-6 6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,10.0,2020.0,9.0,2075.0,,2007,0,0
2007-D003,Davis Cup WG R1: GER vs CRO,Hard,4,D,2007-02-09,2,103344,,,Ivan Ljubicic,R,193.0,CRO,27.8,103794,,,Benjamin Becker,R,178.0,GER,25.6,6-7(4) 6-4 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,8.0,2270.0,49.0,759.0,,2007,0,0
2007-D003,Davis Cup WG R1: GER vs CRO,Hard,4,D,2007-02-09,4,103163,,,Tommy Haas,R,188.0,GER,28.8,103344,,,Ivan Ljubicic,R,193.0,CRO,27.8,6-2 7-6(7) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,10.0,2020.0,8.0,2270.0,,2007,0,0
2007-D003,Davis Cup WG R1: GER vs CRO,Hard,4,D,2007-02-09,5,105227,,,Marin Cilic,R,198.0,CRO,18.3,103794,,,Benjamin Becker,R,178.0,GER,25.6,6-4 1-6 6-1,3,RR,,,,,,,,,,,,,,,,,,,,168.0,245.0,49.0,759.0,,2007,0,0
2007-D004,Davis Cup WG R1: BEL vs AUS,Clay,4,D,2007-02-09,1,104019,,,Kristof Vliegen,R,193.0,BEL,24.6,103720,,,Lleyton Hewitt,R,180.0,AUS,25.9,4-6 6-4 3-6 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,41.0,830.0,18.0,1335.0,,2007,0,0
2007-D004,Davis Cup WG R1: BEL vs AUS,Clay,4,D,2007-02-09,2,103694,,,Olivier Rochus,R,168.0,BEL,26.0,104589,,,Chris Guccione,L,201.0,AUS,21.5,3-6 7-5 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,34.0,895.0,109.0,397.0,,2007,0,0
2007-D004,Davis Cup WG R1: BEL vs AUS,Clay,4,D,2007-02-09,4,103720,,,Lleyton Hewitt,R,180.0,AUS,25.9,103694,,,Olivier Rochus,R,168.0,BEL,26.0,6-2 6-3 6-7(4) 3-6 6-1,5,RR,,,,,,,,,,,,,,,,,,,,18.0,1335.0,34.0,895.0,,2007,0,0
2007-D004,Davis Cup WG R1: BEL vs AUS,Clay,4,D,2007-02-09,5,104019,,,Kristof Vliegen,R,193.0,BEL,24.6,104589,,,Chris Guccione,L,201.0,AUS,21.5,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,41.0,830.0,109.0,397.0,,2007,0,0
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,2007-02-09,1,104053,,,Andy Roddick,R,188.0,USA,24.4,104371,,,Ivo Minar,R,183.0,CZE,22.7,6-4 4-6 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,4.0,2715.0,160.0,267.0,,2007,0,0
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,2007-02-09,2,104607,,,Tomas Berdych,R,196.0,CZE,21.3,103484,,,James Blake,R,185.0,USA,27.1,6-1 2-6 7-5 7-5,5,RR,,,,,,,,,,,,,,,,,,,,12.0,1785.0,6.0,2605.0,,2007,0,0
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,2007-02-09,4,104053,,,Andy Roddick,R,188.0,USA,24.4,104607,,,Tomas Berdych,R,196.0,CZE,21.3,4-6 6-3 6-2 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,4.0,2715.0,12.0,1785.0,,2007,0,0
2007-D005,Davis Cup WG R1: CZE vs USA,Clay,4,D,2007-02-09,5,103184,,,Bob Bryan,L,193.0,USA,28.7,104160,,,Lukas Dlouhy,R,185.0,CZE,23.8,7-6(5) 6-4,3,RR,,,,,,,,,,,,,,,,,,,,,,87.0,454.0,,2007,0,0
2007-D006,Davis Cup WG R1: SUI vs ESP,Carpet,4,D,2007-02-09,1,103843,,,Marco Chiudinelli,R,185.0,SUI,25.4,104269,,,Fernando Verdasco,L,188.0,ESP,23.2,6-3 6-4 3-6 7-6(2),5,RR,,,,,,,,,,,,,,,,,,,,137.0,333.0,33.0,910.0,,2007,0,0
2007-D006,Davis Cup WG R1: SUI vs ESP,Carpet,4,D,2007-02-09,2,103970,,,David Ferrer,R,175.0,ESP,24.8,104219,,,Stephane Bohli,R,185.0,SUI,23.5,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,15.0,1610.0,278.0,134.0,,2007,0,0
2007-D006,Davis Cup WG R1: SUI vs ESP,Carpet,4,D,2007-02-09,4,104269,,,Fernando Verdasco,L,188.0,ESP,23.2,104219,,,Stephane Bohli,R,185.0,SUI,23.5,6-3 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,33.0,910.0,278.0,134.0,,2007,0,0
2007-D006,Davis Cup WG R1: SUI vs ESP,Carpet,4,D,2007-02-09,5,103843,,,Marco Chiudinelli,R,185.0,SUI,25.4,103970,,,David Ferrer,R,175.0,ESP,24.8,3-6 6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,137.0,333.0,15.0,1610.0,,2007,0,0
2007-D007,Davis Cup WG R1: BLR vs SWE,Hard,4,D,2007-02-09,1,104417,,,Robin Soderling,R,193.0,SWE,22.4,103166,,,Vladimir Voltchkov,R,180.0,BLR,28.8,6-3 7-6(3) 6-1,5,RR,,,,,,,,,,,,,,,,,,,,26.0,1063.0,730.0,22.0,,2007,0,0
2007-D007,Davis Cup WG R1: BLR vs SWE,Hard,4,D,2007-02-09,2,102563,,,Thomas Johansson,R,180.0,SWE,31.8,103018,,,Max Mirnyi,R,196.0,BLR,29.5,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,93.0,444.0,55.0,685.0,,2007,0,0
2007-D007,Davis Cup WG R1: BLR vs SWE,Hard,4,D,2007-02-09,4,104417,,,Robin Soderling,R,193.0,SWE,22.4,103018,,,Max Mirnyi,R,196.0,BLR,29.5,6-7(8) 7-5 6-7(8) 7-6(3) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,26.0,1063.0,55.0,685.0,,2007,0,0
2007-D007,Davis Cup WG R1: BLR vs SWE,Hard,4,D,2007-02-09,5,103166,,,Vladimir Voltchkov,R,180.0,BLR,28.8,102563,,,Thomas Johansson,R,180.0,SWE,31.8,6-4 7-5,3,RR,,,,,,,,,,,,,,,,,,,,730.0,22.0,93.0,444.0,,2007,0,0
2007-D008,Davis Cup WG R1: AUT vs ARG,Carpet,4,D,2007-02-09,1,104076,,,Jose Acasuso,R,190.0,ARG,24.2,102905,,,Stefan Koubek,L,175.0,AUT,30.0,7-6(6) 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,40.0,840.0,71.0,524.0,,2007,0,0
2007-D008,Davis Cup WG R1: AUT vs ARG,Carpet,4,D,2007-02-09,2,103084,,,Guillermo Canas,R,185.0,ARG,29.1,103781,,,Jurgen Melzer,L,183.0,AUT,25.7,7-6(6) 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,107.0,409.0,30.0,955.0,,2007,0,0
2007-D008,Davis Cup WG R1: AUT vs ARG,Carpet,4,D,2007-02-09,4,105223,,,Juan Martin del Potro,R,198.0,ARG,18.3,103781,,,Jurgen Melzer,L,183.0,AUT,25.7,7-6(4) 3-6 6-4 4-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,67.0,535.0,30.0,955.0,,2007,0,0
2007-D008,Davis Cup WG R1: AUT vs ARG,Carpet,4,D,2007-02-09,5,103084,,,Guillermo Canas,R,185.0,ARG,29.1,103580,,,Alexander Peya,R,183.0,AUT,26.6,4-6 6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,,107.0,409.0,106.0,414.0,,2007,0,0
2007-D009,Davis Cup WG PO: SRB vs AUS,Clay,4,D,2007-09-21,1,104925,,,Novak Djokovic,R,188.0,SRB,20.3,103429,,,Peter Luczak,R,183.0,AUS,28.0,6-1 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,3.0,4295.0,91.0,455.0,,2007,0,0
2007-D009,Davis Cup WG PO: SRB vs AUS,Clay,4,D,2007-09-21,2,103720,,,Lleyton Hewitt,R,180.0,AUS,26.5,104386,,,Janko Tipsarevic,R,180.0,SRB,23.2,6-2 3-6 4-6 6-1 6-1,5,RR,,,,,,,,,,,,,,,,,,,,21.0,1280.0,53.0,636.0,,2007,0,0
2007-D009,Davis Cup WG PO: SRB vs AUS,Clay,4,D,2007-09-21,4,104925,,,Novak Djokovic,R,188.0,SRB,20.3,104589,,,Chris Guccione,L,201.0,AUS,22.1,6-3 7-6(3) 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,3.0,4295.0,94.0,444.0,,2007,0,0
2007-D009,Davis Cup WG PO: SRB vs AUS,Clay,4,D,2007-09-21,5,104081,,,Boris Pashanski,R,180.0,SRB,24.8,103429,,,Peter Luczak,R,183.0,AUS,28.0,4-6 6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,,90.0,456.0,91.0,455.0,,2007,0,0
2007-D010,Davis Cup WG PO: AUT vs BRA,Carpet,4,D,2007-09-21,1,103781,,,Jurgen Melzer,L,183.0,AUT,26.3,105064,,,Thomaz Bellucci,L,188.0,BRA,19.7,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,42.0,760.0,248.0,153.0,,2007,0,0
2007-D010,Davis Cup WG PO: AUT vs BRA,Carpet,4,D,2007-09-21,2,102905,,,Stefan Koubek,L,175.0,AUT,30.7,103672,,,Ricardo Mello,L,175.0,BRA,26.7,6-2 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,54.0,635.0,204.0,201.0,,2007,0,0
2007-D010,Davis Cup WG PO: AUT vs BRA,Carpet,4,D,2007-09-21,4,103781,,,Jurgen Melzer,L,183.0,AUT,26.3,103672,,,Ricardo Mello,L,175.0,BRA,26.7,3-6 6-4 7-5,3,RR,,,,,,,,,,,,,,,,,,,,42.0,760.0,204.0,201.0,,2007,0,0
2007-D010,Davis Cup WG PO: AUT vs BRA,Carpet,4,D,2007-09-21,5,102987,,,Andre Sa,R,185.0,BRA,30.3,102381,,,Werner Eschauer,R,188.0,AUT,33.3,6-4 6-3,3,RR,,,,,,,,,,,,,,,,,,,,423.0,73.0,62.0,584.0,,2007,0,0
2007-D011,Davis Cup WG PO: PER vs BLR,Clay,4,D,2007-09-21,1,103525,,,Ivan Miranda,R,175.0,PER,27.5,103018,,,Max Mirnyi,R,196.0,BLR,30.1,6-4 3-6 7-6(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,231.0,171.0,97.0,428.0,,2007,0,0
2007-D011,Davis Cup WG PO: PER vs BLR,Clay,4,D,2007-09-21,2,103632,,,Luis Horna,R,180.0,PER,27.0,103166,,,Vladimir Voltchkov,R,180.0,BLR,29.4,3-6 6-7(4) 6-4 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,86.0,482.0,463.0,59.0,,2007,0,0
2007-D011,Davis Cup WG PO: PER vs BLR,Clay,4,D,2007-09-21,4,103632,,,Luis Horna,R,180.0,PER,27.0,103018,,,Max Mirnyi,R,196.0,BLR,30.1,6-4 7-5 4-6 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,86.0,482.0,97.0,428.0,,2007,0,0
2007-D011,Davis Cup WG PO: PER vs BLR,Clay,4,D,2007-09-21,5,104342,,,Matias Silva,R,,PER,23.4,105259,,,Andrei Karatchenia,R,,BLR,18.7,6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,706.0,23.0,934.0,10.0,,2007,0,0
2007-D012,Davis Cup WG PO: ISR vs CHI,Hard,4,D,2007-09-20,1,104534,,,Dudi Sela,R,175.0,ISR,22.4,103454,,,Nicolas Massu,R,183.0,CHI,27.9,6-3 6-4 6-7(3) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,105.0,409.0,72.0,526.0,,2007,0,0
2007-D012,Davis Cup WG PO: ISR vs CHI,Hard,4,D,2007-09-20,2,103602,,,Fernando Gonzalez,R,183.0,CHI,27.1,103174,,,Noam Okun,R,185.0,ISR,29.4,4-6 6-3 7-5 6-4,5,RR,,,,,,,,,,,,,,,,,,,,6.0,2360.0,186.0,221.0,,2007,0,0
